UNRATE,FPCPITOTLZGUSA,GDPC1
3.5,0.08998531443559243,20938.072666666667
3.6,0.08998531443559243,20985.448
3.6,0.08998531443559243,20888.04466666667
3.6,0.08998531443559243,20790.641333333333
3.6,0.06926051703153235,20693.238
3.5,0.06926051703153235,20147.697666666667
4.4,0.06926051703153235,19602.157333333333
14.8,0.06926051703153235,19056.617
13.2,0.06926051703153235,19554.009
11.0,0.06926051703153235,20051.401
10.2,0.06926051703153235,20548.793
8.4,0.06926051703153235,20623.092333333334
7.8,0.06926051703153235,20697.391666666666
6.8,0.06926051703153235,20771.691
6.7,0.06926051703153235,20867.253666666667
6.7,0.06926051703153235,20962.816333333332
6.4,0.15604828552062977,21058.379
6.2,0.15604828552062977,21168.587666666666
6.1,0.15604828552062977,21278.796333333335
6.1,0.15604828552062977,21389.005
5.8,0.15604828552062977,21449.810333333335
5.9,0.15604828552062977,21510.615666666665
5.4,0.15604828552062977,21571.421
5.1,0.15604828552062977,21701.076666666664
4.7,0.15604828552062977,21830.732333333333
4.5,0.15604828552062977,21960.388
4.1,0.15604828552062977,21941.541999999998
3.9,0.15604828552062977,21922.696
4.0,0.20096808414455203,21903.85
3.8,0.20096808414455203,21908.974
3.6,0.20096808414455203,21914.098
3.7,0.20096808414455203,21919.222
3.6,0.20096808414455203,21968.409333333333
3.6,0.20096808414455203,22017.596666666668
3.5,0.20096808414455203,22066.784
3.6,0.20096808414455203,22127.675666666666
3.5,0.20096808414455203,22188.567333333332
3.6,0.20096808414455203,22249.459
3.6,0.20096808414455203,22300.784333333333
3.5,0.20096808414455203,22352.109666666667
3.4,0.14572380949439578,22403.435
3.6,0.14572380949439578,22448.76266666667
3.5,0.14572380949439578,22494.090333333334
3.4,0.14572380949439578,22539.418
3.7,0.14572380949439578,22619.923000000003
3.6,0.14572380949439578,22700.428
3.5,0.14572380949439578,22780.933
3.8,0.14572380949439578,22840.822
3.8,0.14572380949439578,22900.711
3.8,0.14572380949439578,22960.6
3.7,0.14572380949439578,22991.581666666665
3.7,0.14572380949439578,23022.56333333333
